           SrcAddr        Dur   sMeanPktSz     SrcBytes       AckDat  SrcLoad  DstLoad   dMeanPktSz  Dport 
       192.168.0.2   0.999384   305.000000          610     0.000000 2441.50* 0.000000     0.000000 54915
       192.168.0.2   0.010806    54.000000          108     0.000000 105126.* 39977.7*    71.000000 https
       192.168.0.2   0.011813    54.000000          108     0.000000 96165.2* 36569.8*    71.000000 https
                 0   1.033756     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.026215     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.004506   305.000000         1525     0.000000 2437.25* 0.000000     0.000000 54915
       192.168.0.2   0.077621   110.000000          110     0.000000 0.000000 0.000000    60.000000 27018
       192.168.0.2   4.992679   305.000000         1830     0.000000 2443.57* 0.000000     0.000000 54915
       192.168.0.2   0.204256    71.500000          143     0.000000 2819.99* 2859.15*    72.500000 https
       192.168.0.2   0.968683   247.000000         2223     0.000058 16319.0* 35421.2*   612.625000 https
       192.168.0.2   0.908293   237.777771         2140     0.000057 16761.1* 37776.3*   612.625000 https
       192.168.0.2   4.989732   305.000000         1830     0.000000 2445.02* 0.000000     0.000000 54915
       192.168.0.2   3.997493   305.000000         1525     0.000000 2441.53* 0.000000     0.000000 54915
       192.168.0.2   3.002703   211.000000          844     0.000000 1686.48* 0.000000     0.000000 1900
       192.168.0.2   4.996019   305.000000         1830     0.000000 2441.94* 0.000000     0.000000 54915
       192.168.0.2   0.219068   101.333336          608     0.000000 18514.7* 31990.0*   109.444443 https
       192.168.0.2   1.007020   305.000000          610     0.000000 2422.99* 0.000000     0.000000 54915
       192.168.0.2   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
                 0   1.032574     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.004876     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.004506   305.000000         1525     0.000000 2437.25* 0.000000     0.000000 54915
       192.168.0.2   0.077621   110.000000          110     0.000000 0.000000 0.000000    60.000000 27018
       192.168.0.2   4.992679   305.000000         1830     0.000000 2443.57* 0.000000     0.000000 54915
       192.168.0.2   0.204256    71.500000          143     0.000000 2819.99* 2859.15*    72.500000 https
       192.168.0.2   0.968683   247.000000         2223     0.000058 16319.0* 35421.2*   612.625000 https
       192.168.0.2   0.908293   237.777771         2140     0.000057 16761.1* 37776.3*   612.625000 https
       192.168.0.2   4.989732   305.000000         1830     0.000000 2445.02* 0.000000     0.000000 54915
       192.168.0.2   3.997493   305.000000         1525     0.000000 2441.53* 0.000000     0.000000 54915
       192.168.0.2   3.002703   211.000000          844     0.000000 1686.48* 0.000000     0.000000 1900
       192.168.0.2   4.996019   305.000000         1830     0.000000 2441.94* 0.000000     0.000000 54915
       192.168.0.2   0.219068   101.333336          608     0.000000 18514.7* 31990.0*   109.444443 https
       192.168.0.2   1.007020   305.000000          610     0.000000 2422.99* 0.000000     0.000000 54915
       192.168.0.2   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
                 0   1.011366     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.005130     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.004506   305.000000         1525     0.000000 2437.25* 0.000000     0.000000 54915
       192.168.0.2   0.077621   110.000000          110     0.000000 0.000000 0.000000    60.000000 27018
       192.168.0.2   4.992679   305.000000         1830     0.000000 2443.57* 0.000000     0.000000 54915
       192.168.0.2   0.204256    71.500000          143     0.000000 2819.99* 2859.15*    72.500000 https
       192.168.0.2   0.968683   247.000000         2223     0.000058 16319.0* 35421.2*   612.625000 https
       192.168.0.2   0.908293   237.777771         2140     0.000057 16761.1* 37776.3*   612.625000 https
       192.168.0.2   4.989732   305.000000         1830     0.000000 2445.02* 0.000000     0.000000 54915
       192.168.0.2   3.997493   305.000000         1525     0.000000 2441.53* 0.000000     0.000000 54915
       192.168.0.2   3.002703   211.000000          844     0.000000 1686.48* 0.000000     0.000000 1900
       192.168.0.2   4.996019   305.000000         1830     0.000000 2441.94* 0.000000     0.000000 54915
       192.168.0.2   0.219068   101.333336          608     0.000000 18514.7* 31990.0*   109.444443 https
       192.168.0.2   1.007020   305.000000          610     0.000000 2422.99* 0.000000     0.000000 54915
       192.168.0.2   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
                 0   1.011736     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.004841     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.004506   305.000000         1525     0.000000 2437.25* 0.000000     0.000000 54915
       192.168.0.2   0.077621   110.000000          110     0.000000 0.000000 0.000000    60.000000 27018
       192.168.0.2   4.992679   305.000000         1830     0.000000 2443.57* 0.000000     0.000000 54915
       192.168.0.2   0.204256    71.500000          143     0.000000 2819.99* 2859.15*    72.500000 https
       192.168.0.2   0.968683   247.000000         2223     0.000058 16319.0* 35421.2*   612.625000 https
       192.168.0.2   0.908293   237.777771         2140     0.000057 16761.1* 37776.3*   612.625000 https
       192.168.0.2   4.989732   305.000000         1830     0.000000 2445.02* 0.000000     0.000000 54915
       192.168.0.2   3.997493   305.000000         1525     0.000000 2441.53* 0.000000     0.000000 54915
       192.168.0.2   3.002703   211.000000          844     0.000000 1686.48* 0.000000     0.000000 1900
       192.168.0.2   4.996019   305.000000         1830     0.000000 2441.94* 0.000000     0.000000 54915
       192.168.0.2   0.219068   101.333336          608     0.000000 18514.7* 31990.0*   109.444443 https
       192.168.0.2   1.007020   305.000000          610     0.000000 2422.99* 0.000000     0.000000 54915
       192.168.0.2   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
                 0   1.011878     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.005199     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.354251    54.000000          918     0.000000 1587.41* 5370.38*   194.812500 https
       192.168.0.2   4.994605   305.000000         1830     0.000000 2442.63* 0.000000     0.000000 54915
       192.168.0.2   0.939721   281.000000         2529     0.000072 19137.5* 36512.9*   612.625000 https
       192.168.0.2   0.070051   110.000000          110     0.000000 0.000000 0.000000    60.000000 27018
       192.168.0.2   4.870388    54.000000         2106     0.000000 3370.57* 14420.2*   195.086960 https
       192.168.0.2   4.004265   305.000000         1525     0.000000 2437.40* 0.000000     0.000000 54915
       192.168.0.1   0.000023    60.000000           60     0.000000 0.000000 0.000000    42.000000
       192.168.0.2   4.958114    54.000000         1944     0.000000 3049.54* 11551.1*   198.837845 https
       192.168.0.2   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 mdns
       192.168.0.2   0.943174   276.666656         2490     0.000044 18779.1* 36379.2*   612.625000 https
       192.168.0.2   4.000620   305.000000         1525     0.000000 2439.62* 0.000000     0.000000 54915
       192.168.0.2   0.014883    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.2   0.000000   167.000000          167     0.000000 0.000000 0.000000     0.000000 1900
       192.168.0.2   0.016871    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.2   0.208184    75.500000          151     0.000000 2920.49* 2958.92*    77.000000 https
       192.168.0.2   0.018186    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.2   0.206028    71.500000          143     0.000000 2795.73* 2834.56*    72.500000 https
       192.168.0.2   4.765048    54.000000         1296     0.000000 2085.18* 10818.7*   238.642853 https
       192.168.0.2   4.009784   305.000000         1525     0.000000 2434.04* 0.000000     0.000000 54915
       192.168.0.5   3.017829   216.000000          864     0.000000 1717.79* 0.000000     0.000000 1900
       192.168.0.2   0.205350    59.500000          119     0.000000 2337.47* 0.000000    65.000000 4070
       192.168.0.2   0.140577    54.000000          108     0.000000 3073.04* 0.000000    60.000000 https
       192.168.0.2   4.946855    54.000000          864     0.000000 1309.92* 7707.52*   216.608688 https
       192.168.0.2   0.018833    85.000000           85     0.000000 0.000000 0.000000   152.000000 domain
       192.168.0.2   0.933378   273.799988         2738     0.000048 21127.5* 36769.6*   612.750000 https
       192.168.0.2   4.992947   305.000000         1830     0.000000 2443.44* 0.000000     0.000000 54915
       192.168.0.2   0.017903    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.2   0.018549    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.2   0.000000    86.000000           86     0.000000 0.000000 0.000000     0.000000 57621
       192.168.0.2   0.018333    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.2   0.020042    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.2   3.418210    54.000000          972     0.000000 2148.49* 12301.1*   238.869568 https
       192.168.0.2   1.989205   305.000000          915     0.000000 2453.24* 0.000000     0.000000 54915
       192.168.0.2   0.066185   110.000000          110     0.000000 0.000000 0.000000    60.000000 27018
       192.168.0.2   0.514215   353.571442         2475     0.000061 33013.4* 54934.2*   882.599976 https
                 0   1.012232     0.000000            0     0.000000 0.000000 0.000000     0.000000      1
                 0   0.004825     0.000000            0     0.000000 0.000000 0.000000     0.000000      0
       192.168.0.2   4.994615   305.000000         1830     0.000000 2442.63* 0.000000     0.000000 54915
       192.168.0.2   4.812829    54.000000         1674     0.000000 10531.8* 2692.80*   186.342850 https
       192.168.0.2   0.018142    55.000000           55     0.000000 0.000000 0.000000    66.000000 https
       192.168.0.2   3.001702   211.000000          844     0.000000 1687.04* 0.000000     0.000000 1900
       192.168.0.2   0.040419    54.000000           54     0.000000 0.000000 0.000000   158.000000 27018
       192.168.0.2   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.2   0.935438   265.777771         2392     0.000062 18190.4* 36680.1*   612.625000 https
